sample_id,ABCB1,ABL1,AKT1,AKT2,APC,AR,AREG,ATM,BCL2,BCL2A1,BCL2L1,BCL3,BCL6,BCR,BIRC2,BIRC5,BLM,BMI1,BRAF,BRCA1,BRCA2,CASP2,CASP10,CAV1,CCNA2,CCND1,CCND2,CCND3,CCNE1,CD34,CD44,CDC25B,CDC25C,CDH1,CDH11,CDK2,CDK4,CDK6,CDKN1A,CDKN2A,CDKN2B,CDKN2C,CEBPA,CHEK1,CLTC,COL1A1,CSF1R,CSF3,CSF3R,CSK,CTNNB1,CXCL9,CYP1A1,DAP3,DAPK1,DEK,DLC1,E2F1,E2F3,EGF,EGFR,EGR1,EPS8,ERBB2,ERBB3,ERBB4,ERCC2,ERCC4,ESR1,ETS1,ETS2,ETV1,ETV6,FANCG,FAS,FAT1,FGF1,FGF2,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FOLR1,FOS,FOSL2,FRZB,FYN,GADD45A,GAPDH,GAS1,GATA1,GNAS,GRB7,GUSB,HCK,HDAC1,HIF1A,HMMR,HPRT1,HRAS,HSP90AB1,IFNGR1,IGF1,IGFBP2,IGFBP3,IGFBP6,IL1A,IL1B,IL4,IL6,IRF1,ITGB1,JUN,JUNB,KDR,KIT,KRAS,L1CAM,LAMB1,LCK,LIF,LMO1,LMO2,LYN,MAP3K8,MAPK10,MCL1,MET,MLH1,MMP1,MMP2,MMP3,MMP9,MMP14,MPL,MSH2,MSH6,MST1R,MTA1,MUC1,MYB,MYBL2,MYC,MYCN,NF1,NGFR,NOTCH1,NPM1,NQO1,NRAS,NTRK1,NTRK2,NTRK3,NUMA1,OGG1,PCNA,PCTK1,PDGFA,PDGFRA,PDGFRB,PGK1,PIK3CA,PIM1,PLA2G2A,PLAT,PLAUR,PLG,PML,PPARG,PRKAR1A,PTEN,PTGS2,PTHLH,PTK7,PTPN11,PTPRG,RAD54L,RAF1,RARA,RB1,REL,RET,RRM1,S100A4,SERPINE1,SFPQ,SIAH1,SOD1,SPI1,SPP1,STAT1,STAT3,SYK,TAL1,TEK,TERT,TFDP1,TFE3,TFRC,TGFA,TGFB1,TGFBI,TGFBR2,TGFBR3,THPO,TIMP1,TIMP2,TIMP3,TNF,TNFRSF1B,TNFRSF10B,TNFSF10,TOP1,TOP2A,TP53,TPR,TUBB,TYMS,TYRO3,WEE1,WFDC2,WNT1,WNT10B,WT1,XPC,XRCC5,YES1,YY1
TCGA-E2-A574-01,1.1223,638.608,2217.73,2691.36,327.161,0.0,19.0797,479.237,31.9865,14.0292,1837.26,451.74,116.723,1000.0,1819.87,1604.7,351.852,1630.42,88.6644,322.11,130.752,723.345,56.1167,281.145,689.994,3634.88,28.6195,905.163,474.186,175.084,3217.73,2769.92,147.026,6303.03,283.389,488.777,3790.12,4508.42,251.964,4615.04,529.742,37.037,159.371,365.32,7768.24,35349.6,117.845,0.0,6.734,1916.95,3397.31,13.468,0.5612,4590.91,1521.32,3029.74,491.582,560.045,566.218,7.2952,115.017,1130.19,1075.76,4014.03,2602.13,14.5903,844.927,119.529,7.8563,1394.5,778.9,45.4545,1576.32,438.833,176.768,1134.68,30.8642,12.3232,1636.92,289.001,1846.24,301.347,20.202,106.622,1.6835,962.402,905.724,659.371,10.101,943.883,136.364,168807.0,5363.64,7.8563,32528.1,556.678,1487.65,85.8586,4038.72,1332.21,194.725,1454.55,2612.23,57617.3,2603.25,25.8137,11568.5,9119.53,109.428,1.6835,24.1302,0.0,14.0292,558.827,7612.79,1962.96,2845.12,668.35,533.67,1420.88,3368.13,5277.22,26.3749,245.791,209.876,53.8721,552.189,183.502,108.305,4542.65,528.058,354.658,81.3692,2039.28,23.569,1062.29,5686.31,32.5477,1276.66,1428.73,218.855,1188.55,2681.82,170.034,2213.24,6510.1,723.345,920.314,13.468,2104.94,19053.3,1090.35,2066.78,0.5612,1476.43,0.5612,2987.47,275.533,3078.56,407.334,119.529,593.446,474.186,9855.22,457.913,1281.71,23.569,1887.21,1582.49,0.0,1583.05,77.4411,2813.13,710.438,401.235,182.94,3878.79,1527.5,57.2391,297.98,1110.55,409.652,639.731,14.5903,10.101,1226.15,3196.41,240.18,6649.83,443.906,7470.26,53.8721,1599.33,2081.37,2441.08,642.537,23.569,17.9574,7.2952,2228.4,534.231,2579.12,481.481,265.432,1719.42,205.387,58.3614,3.9282,3718.86,4476.43,2400.11,7.8563,102.694,342.312,5135.24,1347.36,2576.88,3541.53,2121.6,29982.0,496.229,1162.18,487.654,27025.8,0.0,49.9439,58.3614,349.607,9154.32,960.157,913.019
TCGA-E9-A1N8-01,7.5153,2461.25,3519.02,2937.06,607.327,2.3485,93.0014,690.465,3562.24,85.4861,1238.14,533.114,1253.64,1861.91,975.106,510.094,435.885,1625.6,294.505,569.751,242.367,2335.37,44.1522,429.779,408.915,8201.43,539.22,1128.7,511.038,335.369,15821.5,1903.71,60.1221,7619.07,1772.19,1687.65,4827.62,5873.65,829.497,1483.8,1651.48,352.278,1998.12,539.22,15399.2,23436.4,315.641,0.0,82.1982,1952.09,9733.58,464.537,0.0,2429.31,1484.73,8689.53,170.033,860.968,3217.0,146.548,800.846,2379.99,2441.99,2511.04,4109.91,23.0155,370.127,175.2,7.0456,2054.02,784.875,100.517,12932.8,474.871,54.9554,13285.6,44.6219,276.599,2339.6,1286.05,23.4852,67.1677,30.0611,651.949,1.4091,614.373,419.446,2925.32,72.3344,819.634,186.472,144254.0,384.688,0.0,37716.3,682.95,803.664,127.29,2625.65,1578.68,241.883,501.644,743.072,39132.9,4475.34,32.8793,160.639,1845.47,28.1822,4.2273,48.8492,0.4697,37.5763,684.274,12737.0,1654.77,1711.13,300.141,1192.58,4002.82,216.534,6470.64,78.9103,100.047,0.9394,61.5312,194.458,41.8037,11.2729,7282.76,477.219,579.145,289.338,2612.96,69.0465,975.106,6088.3,32.8793,2223.58,4495.07,353.217,1562.71,140.911,5902.77,1246.12,4234.38,100.047,1841.71,28.1822,2881.63,8255.52,1091.59,2934.71,2.3485,763.269,1155.0,15017.6,396.43,4031.47,105.171,378.582,2282.12,1248.0,10945.0,868.953,572.1,0.9394,170.503,1876.0,0.0,2136.68,32.4096,4628.46,1978.39,19.2579,58.713,7531.7,5345.7,141.381,488.022,2943.02,804.603,224.519,251.761,24.4246,3694.22,340.066,721.935,7020.42,555.237,1776.42,138.093,6357.91,6140.91,6649.13,397.37,13.6214,52.6069,157.351,6626.59,1110.38,5251.76,388.445,305.777,1711.6,755.284,2376.7,1.4091,1821.98,7322.69,3539.69,39.9248,255.049,765.618,467.356,3172.38,2387.98,459.371,5672.15,32199.6,1307.76,260.216,1771.25,696.571,0.4697,3.7576,3.7576,997.182,7921.56,3485.2,1434.01
TCGA-E9-A1N9-01,237.792,3463.67,4217.97,1902.34,1473.58,2498.41,1444.94,1031.64,1440.39,36.8282,1880.97,601.073,487.406,1457.67,1429.48,369.251,4620.81,5218.94,837.501,769.46,538.329,1706.37,178.685,1517.23,1186.04,5596.21,451.941,1037.1,241.429,1565.88,6429.94,620.169,105.038,20577.4,2592.07,504.683,2823.95,390.106,692.007,41.3749,406.02,379.649,542.875,514.231,14193.9,65617.4,379.194,0.0,74.5658,841.593,11023.4,1393.56,0.9093,2177.87,195.053,3274.07,886.605,749.75,1148.04,132.763,552.869,2978.08,3271.8,3831.5,4561.7,105.938,236.883,338.729,19089.3,2541.15,1355.37,306.447,1944.62,364.19,205.511,2107.85,280.531,184.591,1250.8,335.091,89.1152,3292.72,75.0205,1679.55,280.076,38.1922,2515.69,879.785,550.15,481.95,422.843,64261.2,404.656,0.4547,29047.9,416.023,1073.02,161.408,2040.1,3099.48,562.399,457.397,364.645,61876.4,1369.46,551.059,2334.27,1955.08,55.015,1.8187,62.2897,0.0,17.0547,579.667,16146.2,4014.73,1212.15,1643.18,1113.94,1735.02,16.3681,4388.92,176.412,58.1977,0.0,312.813,379.649,102.755,148.222,8726.02,1556.79,922.524,22.2788,6563.15,169.592,506.502,6208.97,22.7335,1442.21,2565.25,56.379,1048.92,236.883,3160.41,2254.25,1335.36,253.251,4319.81,219.605,666.091,15429.7,4607.17,2445.21,2.2733,967.537,31.8269,8619.86,339.183,2422.93,25.4115,254.16,1633.57,4088.84,26944.6,701.555,525.143,104.119,664.727,196.417,0.0,735.201,75.0205,7585.71,2813.49,37.7376,20.4601,3361.37,3403.2,1030.74,172.774,2537.51,2138.31,957.534,270.528,123.67,1534.96,473.766,936.164,7755.34,784.314,4069.29,173.229,140.493,6794.13,4062.02,1243.52,45.4669,442.393,8.1841,1185.78,1170.77,2767.57,77.2938,663.363,976.63,2377.01,562.881,5.0014,2303.36,7146.04,12728.5,10.0027,488.77,264.163,4174.32,5929.8,6925.07,468.764,5553.5,29936.3,1078.18,227.335,1593.16,1277.17,1.364,10.9121,68.6551,1287.62,7795.76,3514.59,1504.05
TCGA-E9-A1NC-01,37.3909,1202.19,3245.44,2940.63,247.064,2.3665,28.8715,513.534,253.69,460.997,1883.27,1103.27,829.7,3548.82,1432.69,824.001,233.338,1377.79,146.724,59.6361,58.2162,620.027,238.071,2468.27,400.85,6644.2,599.201,2654.76,109.333,784.736,8386.45,1550.07,83.7793,4797.87,2555.36,526.786,3625.97,1757.85,2319.66,99.3936,516.847,855.731,744.032,164.236,7708.68,84228.5,1848.25,0.9466,189.794,2775.45,13659.5,9971.07,0.4733,2910.34,696.702,3815.77,537.672,370.596,598.255,19.8787,432.589,2575.24,549.505,3748.08,2213.64,4.2597,389.282,115.013,33.1312,1814.64,1046.95,276.409,2053.66,398.994,365.863,3494.87,479.929,784.641,2955.78,392.368,727.466,130.632,290.608,537.199,23.6651,2792.96,4001.3,1701.52,152.877,674.93,1204.56,155365.0,762.018,2.3665,44754.1,455.791,2478.69,667.357,3471.2,2346.64,194.499,982.103,980.21,31900.1,1702.0,152.877,667.83,4394.14,265.996,3.7864,240.911,0.0,28.3982,2311.48,16441.6,5405.59,5162.79,406.094,480.402,992.989,583.582,3975.74,494.128,759.178,34.0778,240.911,3350.51,226.712,13.2525,8984.71,2373.14,494.128,2499.99,17257.6,357.817,4324.09,28686.9,38.3375,862.358,1692.53,492.235,849.578,4140.93,62.9493,680.609,2013.43,90.4008,396.628,175.595,1483.8,15484.6,181.748,1617.75,15.1457,461.943,13.2525,5425.99,274.989,3433.34,180.328,708.534,1008.13,4005.56,16734.6,353.557,2670.85,62.9493,1120.31,4102.12,2.3665,3149.83,64.3692,4705.58,1508.89,132.998,64.8425,5335.07,2145.01,229.552,244.697,1420.38,620.027,740.245,36.9176,42.1239,1827.9,12358.4,2403.43,5365.33,664.801,6552.4,1059.72,12923.5,12999.7,3773.17,761.071,163.763,118.326,2.3665,2512.29,1377.31,2046.09,403.727,1649.46,4296.17,1535.39,274.042,18.4588,20118.7,17183.3,50655.7,136.785,1248.1,790.416,1831.21,1146.34,1217.81,1606.86,1656.59,37037.4,1078.3,235.705,574.116,1962.31,4.2597,14.1991,39.2841,720.84,4387.52,1270.34,1102.8
TCGA-E9-A1ND-01,65.9667,2876.05,9101.9,2674.65,557.219,10.9944,130.934,688.153,226.885,237.38,2420.28,2770.1,862.564,1524.23,1418.78,673.89,131.933,811.515,195.901,363.816,322.837,1422.78,386.305,810.591,843.384,4120.32,848.072,1744.12,407.294,759.616,10528.2,2401.79,81.4639,6452.24,1357.31,675.659,2174.9,1347.32,2810.58,612.691,2047.97,404.296,581.207,312.842,14280.8,95560.2,3804.58,0.4997,394.801,1621.68,16096.3,7648.64,1.999,2450.76,629.682,4341.31,352.822,413.291,1125.43,8.4957,894.543,792.1,1107.44,2640.67,1073.46,1.4992,582.206,246.376,315.341,2000.49,1486.25,267.865,2426.27,527.234,606.694,5470.24,107.945,128.12,820.586,29.4851,46.9763,58.4705,377.31,1360.31,3.998,1.4992,1000.49,2130.92,3.4982,795.598,321.837,99894.6,766.613,0.0,23493.6,213.392,1052.47,923.534,1873.05,7268.33,343.816,1549.72,505.245,34521.1,4085.44,102.448,133.433,23593.6,127.436,30.4846,278.359,0.0,225.886,4375.99,7093.92,3279.84,2706.63,647.673,839.076,1354.82,37.9808,3797.08,469.263,342.327,0.4997,564.215,2291.84,395.8,159.919,11333.8,1578.2,862.564,1186.9,8724.59,383.306,1608.19,7120.4,10.9944,880.056,1743.12,19.4902,1815.58,4178.89,106.946,2168.41,1254.87,27.4861,1468.76,71.9637,1759.61,8254.83,1846.07,567.713,4.9975,11.9939,0.9995,5408.61,288.354,4059.45,36.5166,320.838,1355.37,2169.4,21889.9,363.816,1272.86,99.9495,478.758,1703.14,0.0,2918.03,245.876,4493.23,709.642,11.9939,89.4548,4148.41,3628.17,370.813,554.72,2470.75,1098.45,1691.65,124.937,19.4902,2000.49,2614.68,728.632,4784.95,360.268,2287.34,1529.73,45359.6,37292.7,6825.05,938.526,21.4891,99.4498,1.4992,3224.37,2092.94,2755.11,568.713,1157.92,4198.38,4884.53,248.375,4.9975,3521.22,6480.23,4564.2,102.448,2016.48,891.05,5265.84,3720.62,3074.95,3204.38,5830.97,45138.7,648.393,170.914,552.721,1138.92,1.999,2.9985,25.9869,935.528,3692.14,1649.67,1996.49
TCGA-E9-A22G-01,13.3717,2788.77,2731.56,2251.73,474.539,0.311,83.3398,338.024,2691.75,717.717,1610.2,1043.61,807.588,2059.55,789.24,2439.26,539.221,1704.08,144.601,402.084,203.996,3032.89,83.6508,393.998,1036.75,624.427,205.24,1201.59,2053.02,626.603,16489.5,3605.69,259.349,4599.55,418.565,1157.74,3833.01,1368.27,1187.28,1150.28,360.725,1672.7,3754.33,533.624,11478.5,23495.6,245.044,0.6219,53.1758,1322.24,14625.1,309.104,0.311,9153.39,4321.54,8171.97,247.532,1452.85,1855.55,30.786,212.081,1780.61,1373.24,3117.47,5285.55,6.5304,111.89,107.284,118.479,1678.3,1270.62,179.74,7473.22,658.633,155.174,4727.36,25.1885,60.7199,1266.27,1362.05,96.0896,13.6827,81.163,772.759,6.5304,18.6582,651.481,1054.5,77.7424,508.435,510.612,181237.0,227.008,0.0,53706.6,192.49,3355.67,183.783,2119.26,1280.26,650.184,1452.23,420.12,47996.0,2991.22,15.5485,550.727,1123.53,23.3227,9.6401,80.8521,0.0,8.3962,1062.55,12931.4,941.927,1684.21,543.886,636.554,1214.65,4.6645,6898.55,460.546,46.3344,2.4878,139.936,668.895,225.453,29.2311,8329.01,454.948,818.472,764.363,1715.31,10.8839,1537.12,2502.99,6.5304,3083.88,7568.37,174.765,1105.19,1567.6,3042.84,1902.82,2397.89,214.88,832.465,8.0852,3110.94,25793.7,66.5475,1016.25,2.4878,285.781,621.939,7950.72,773.931,11039.4,29.8002,135.894,593.491,821.581,7335.15,533.002,1552.67,0.6219,268.056,737.62,0.0,1543.65,30.786,2691.44,891.86,53.7977,125.632,6101.84,3274.82,181.295,799.502,8368.81,360.103,197.466,92.9799,17.1033,2879.27,1022.78,184.405,10151.3,515.326,3810.93,209.282,1134.73,5070.67,6883.93,1760.09,28.2982,55.3526,62.8158,6945.19,696.883,3211.07,2290.29,267.745,779.289,528.648,122.522,1.5548,1807.35,3836.43,1346.19,198.399,398.352,2158.44,1142.19,2248.93,6441.73,366.633,6267.27,44440.0,3733.55,313.146,1312.29,291.067,0.6219,2.7987,6.8413,1249.16,6632.36,4588.35,1193.81
TCGA-E9-A243-01,404.434,1768.73,3446.21,999.767,1264.64,41.5403,98.0163,2721.59,975.729,424.971,1481.68,498.483,768.261,1466.74,1736.52,557.806,593.699,2641.73,252.042,175.729,406.068,1581.56,813.536,1086.58,2078.57,2526.84,1787.4,992.999,431.272,643.641,114023.0,1143.76,114.121,3337.46,4693.58,1023.34,2031.04,1586.23,560.793,416.569,753.326,269.545,945.858,344.224,12782.3,81341.5,2919.95,34.3057,528.121,1875.38,9159.8,31380.2,0.0,3787.4,1517.85,5628.7,645.508,289.382,952.392,236.406,313.419,881.447,1041.77,1512.02,2277.25,1.4002,187.358,530.455,207.701,4866.04,801.167,358.693,4203.73,401.4,671.178,4497.55,68.3781,138.98,1306.88,1065.34,108.285,12.6021,434.072,618.436,133.489,3281.45,640.84,1112.49,466.511,1775.26,163.827,51976.9,893.816,0.2334,16593.2,94.2824,2746.09,938.623,1758.46,5471.41,433.354,1502.22,277.713,23488.4,3092.18,1759.39,1104.08,12768.7,71.1785,4.2007,164.994,0.4667,15.4026,3499.08,16389.0,539.557,901.05,659.977,773.629,1786.0,9.5683,3979.0,732.322,36.8728,13.5356,372.929,3267.68,434.772,257.176,11072.3,792.065,710.385,44.5741,9936.29,164.761,1603.5,3541.89,10.9685,1457.41,3417.27,98.0163,985.298,4824.74,179.23,800.233,1343.06,36.8728,1987.86,73.2789,799.533,12423.8,417.269,2502.68,8.8681,69.7783,20.3034,3186.94,262.684,5656.48,14.8658,83.7806,2654.05,2592.53,10039.2,858.11,1054.38,19463.5,218.67,489.148,0.0,1620.77,160.793,8927.65,2900.12,374.562,4139.09,1547.49,3095.92,546.091,118.086,2753.79,220.77,1251.11,313.185,104.784,5114.12,1716.45,894.749,5670.78,525.47,2117.15,696.85,696.149,25873.0,5303.38,2323.45,29.6383,265.344,1.6336,2595.33,1072.81,4727.65,577.363,853.442,2817.5,4102.22,281.214,2.8005,6751.46,7911.55,6691.48,105.718,1877.48,699.65,2300.82,3463.24,3144.46,1291.02,4746.02,21228.0,1030.56,196.966,1533.72,8174.1,4.9008,7.4679,90.0817,1206.53,7137.69,1763.13,3021.0
TCGA-E9-A244-01,11.1075,871.611,4059.78,1358.05,403.136,47.6968,1338.78,908.2,793.532,61.7445,1975.5,385.495,1461.61,3028.42,2425.02,1024.61,301.535,1687.46,205.815,77.4257,188.827,1009.8,90.1666,3030.71,1481.29,16482.0,467.821,1170.53,139.17,561.581,3479.26,1420.78,123.816,15941.2,2667.76,675.923,2131.66,2719.37,680.17,127.409,670.043,570.402,187.194,1153.54,18379.0,46613.2,438.092,0.0,48.3502,1506.37,11180.9,545.247,0.0,9607.32,1963.41,5514.54,318.523,361.973,1180.01,103.888,1083.63,1175.11,1161.71,5426.66,5387.78,98.9873,356.42,225.417,75.1388,740.934,784.384,158.445,5096.05,732.114,936.295,3607.97,375.694,625.224,1696.5,406.076,6.5338,9.474,122.182,262.659,8.1673,226.07,210.715,1030.06,72.5253,303.169,1458.02,157695.0,476.642,0.3267,66786.3,843.515,1652.4,111.401,2176.74,2003.59,347.262,1192.75,407.057,30581.2,2412.61,117.609,557.334,1123.49,48.3502,1.3068,52.5972,0.0,11.7609,404.437,19169.9,2101.6,774.583,257.106,2118.92,2096.7,143.744,2164.0,142.11,250.863,13.0676,103.561,962.757,322.444,80.6926,14564.5,4496.57,515.518,560.928,6322.44,198.628,1469.45,11959.5,32.9958,1634.43,2212.35,164.652,2869.0,2850.7,519.111,1691.6,5191.11,3.5936,1511.27,73.1787,1646.85,8724.6,1353.48,845.802,1.3068,248.285,30.0555,4842.27,229.17,1978.44,81.3068,216.269,769.866,2270.17,9073.83,1340.41,1399.22,64.0314,686.704,1396.6,0.0,1326.36,99.9673,5288.14,2338.12,55.2107,21.2349,3775.89,2231.62,249.918,295.328,2197.97,418.817,1167.27,36.2627,2.6135,2051.62,2153.22,1100.62,6097.65,616.142,4779.48,178.046,7174.45,3665.47,3488.08,1419.47,170.206,90.1666,31.0356,2890.23,551.78,6073.83,926.495,587.39,3953.94,1106.83,455.08,3.5936,6152.89,8491.02,14449.2,62.0712,253.839,502.777,1410.32,2274.09,3368.83,3540.02,5037.89,26968.6,1919.32,1061.42,1946.42,45.7367,0.3267,51.2904,7.8406,406.73,7478.93,5618.43,2755.64
TCGA-E9-A3QA-01,72.3192,1479.43,3206.98,3772.44,421.446,6.5461,71.384,781.172,285.848,1216.33,1913.03,3390.27,1402.12,1997.19,1675.19,1768.53,247.195,1070.95,200.436,296.758,227.556,1222.57,240.648,918.953,921.21,6643.28,1120.64,2516.83,690.773,581.671,11735.3,1881.55,142.456,9337.59,617.207,664.588,5608.17,884.663,2437.97,2192.96,318.89,767.456,457.294,289.277,5779.93,44202.9,1798.01,11.8454,245.948,2335.1,9154.26,3810.47,0.0,3207.92,1342.27,6635.91,375.623,591.022,1218.83,32.419,686.409,1844.76,409.289,3166.46,1545.2,4.9875,282.587,151.496,875.312,3695.45,915.524,101.309,1524.63,658.978,1060.16,2483.48,553.304,867.032,4652.12,343.516,56.1097,156.796,582.294,456.047,84.788,68.2668,913.03,1859.41,91.6459,974.439,532.419,74192.3,278.055,0.0,22934.5,810.162,1511.53,1113.78,1562.34,1858.79,362.516,1005.92,517.456,51443.3,3411.16,130.923,609.102,2177.99,105.05,27.4314,293.641,0.0,52.6808,5455.2,10908.0,2558.92,3879.68,401.496,206.671,968.828,1347.26,2161.16,692.955,298.94,1.8703,216.334,2730.05,555.175,61.0973,12795.8,1153.99,677.057,1546.76,5187.03,910.224,4579.18,7492.83,13.7157,932.045,1760.29,488.155,1346.95,2007.79,360.037,1334.48,4139.34,52.9925,445.449,134.352,1950.75,7102.24,1629.68,1749.38,15.586,229.115,9.6633,7868.38,368.691,3485.04,153.974,233.479,901.902,1485.35,7644.95,388.716,2082.61,14.9626,568.267,1904.3,0.0,3729.74,155.549,5642.14,1110.66,28.0549,48.6284,3982.86,1609.1,125.935,386.222,2931.73,979.426,338.84,117.519,241.583,1207.92,1466.02,647.756,5094.84,570.857,2276.81,1174.25,3528.99,13924.6,6290.52,958.541,22.1322,91.3342,54.2394,2063.59,1843.2,3931.11,380.923,1465.71,3155.24,1110.97,440.773,3.7406,4570.45,9897.13,3238.78,1032.11,2240.96,1717.89,2352.24,2720.07,2783.35,4422.07,2642.93,28296.8,1615.48,371.259,678.616,1057.67,2.182,12.7805,10.5985,1181.11,5034.29,2076.68,1040.52
TCGA-E9-A5FL-01,10.9819,2573.0,6806.85,2631.14,264.212,3.23,9.0439,625.323,92.3773,38.1137,1901.16,3104.01,1088.5,3268.09,794.574,2130.49,191.214,1281.93,163.437,151.809,56.8475,651.809,338.501,2629.84,363.107,1961.77,1565.89,1722.87,431.524,1094.96,9850.78,777.132,133.721,11481.3,716.408,451.55,3412.14,769.38,5207.36,47.8036,164.083,266.15,3153.1,118.217,10305.6,174898.0,790.698,3.876,88.5013,1611.11,2494.19,162.145,0.0,2421.19,233.85,1249.35,574.935,370.801,324.935,40.0517,465.116,7074.29,740.956,3640.83,1562.66,1.292,294.399,293.928,602.713,1001.94,7979.33,50.3876,1305.56,356.589,306.848,2495.48,98.1912,149.225,650.517,451.55,2675.06,254.522,108.527,219.638,4.522,2.584,29549.7,2812.02,9.6899,756.46,1024.55,190536.0,678.295,0.0,63834.0,120.155,1262.27,354.651,6403.75,2832.69,490.956,1168.6,7717.7,29398.6,1894.7,1221.58,9750.0,8051.68,2613.7,16.7959,64.5995,0.0,272.61,1084.61,6702.2,20032.3,9164.73,190.569,51.0336,859.173,289.406,4311.37,118.217,180.233,78.1654,639.535,2196.38,213.824,237.08,6429.59,1481.91,474.16,1684.75,12775.8,364.987,954.134,8408.27,9.6899,512.92,1104.01,308.139,1785.53,6718.99,63.9535,2631.78,1676.36,12.2739,1312.02,714.47,1617.57,19883.1,31534.9,855.943,9.6899,437.339,23.2558,5797.84,253.23,1488.37,563.902,635.659,1074.95,1675.71,4177.65,505.168,2038.76,7031.01,8733.85,989.018,0.0,2164.08,492.248,3457.36,1886.95,472.222,521.318,3687.98,1709.3,237.08,242.894,1940.57,1306.2,966.408,59.4315,186.692,1100.13,2503.88,1669.25,9782.75,572.668,12523.9,704.78,2117.57,2839.79,3222.87,1166.02,32.2997,66.5375,5.168,2786.82,1407.62,1105.94,459.948,1979.97,5954.78,1166.67,383.721,5.168,8662.79,5543.93,6032.3,15.5039,622.739,425.065,4032.3,1654.39,2633.72,2872.09,1948.95,19395.3,423.934,454.78,703.488,8083.33,2.584,9.6899,167.313,505.814,5429.59,1177.65,1998.06
TCGA-EW-A1P4-01,69.8557,2435.08,3892.18,3102.51,584.283,13.2878,1615.79,732.726,411.921,255.505,3342.07,1279.04,597.191,3932.42,2699.32,2450.01,641.23,972.692,186.788,110.623,667.806,1680.71,1449.51,674.26,2239.55,7874.27,774.867,1832.57,611.617,490.888,7716.78,1664.01,143.899,6181.85,1855.73,1433.56,2755.88,3722.1,3074.41,1107.06,624.525,769.552,140.091,698.557,8949.13,104159.0,1224.75,3.7965,266.515,2474.94,11433.1,7915.72,0.0,2048.97,1205.77,6280.18,287.775,648.823,1460.14,6.4541,2068.71,3031.51,1862.57,2999.62,1692.1,8.732,432.043,275.247,52.3918,1999.24,2629.84,205.011,3496.58,287.016,296.507,7926.35,104.404,52.4412,1549.35,165.528,36.0668,127.942,257.024,817.768,14.0471,424.45,3371.3,4490.51,19.7418,6893.32,380.79,181860.0,806.758,0.7593,25888.4,273.349,1773.73,780.182,2247.53,5076.69,1261.56,995.824,584.283,57385.7,1570.62,110.858,1366.74,4323.46,108.96,23.918,231.967,0.0,1084.43,3328.97,11499.6,2531.51,3198.56,1641.99,2353.08,1393.7,13601.4,6318.15,448.368,808.276,1.8983,87.3197,865.224,137.434,11.0099,8503.04,866.363,629.081,4692.1,9057.33,759.301,925.588,9847.0,11.0099,2485.95,6961.66,832.194,663.25,6501.9,264.996,3679.57,3774.87,71.3743,1603.64,59.2255,2780.94,33249.1,331.055,2719.82,23.918,2232.35,6.0744,6608.41,238.421,3389.14,105.004,515.566,1240.68,2260.06,15102.9,763.478,1260.44,8.732,2566.44,4485.19,0.0,4150.34,50.1139,6799.16,1669.32,826.12,94.1534,5347.0,3090.36,1264.62,495.065,2024.68,501.519,367.502,181.093,71.3743,4351.94,1776.01,682.992,6802.77,590.0,3781.32,613.516,4930.14,15582.4,7294.61,2045.18,38.3447,118.071,2.2779,3902.05,865.983,6367.88,1046.7,780.942,7467.73,1839.41,184.131,3.0372,5644.65,11395.6,7609.34,46.697,1186.03,969.628,6271.45,4351.56,6897.11,4486.33,3813.19,49534.5,2722.64,373.576,815.11,9309.04,1.5186,4.1762,48.2156,479.878,9656.04,2206.53,1487.09
